How do I transform a multi-level list into a list of strings in Python?	list(map(''.join, a))
Matching blank lines with regular expressions	re.split('\n\\s*\n', s)
Merging items in a list - Python	from functools import reduce<nl>reduce(lambda x, y: 10 * x + y, [1, 2, 3, 4, 5])
Convert float to comma-separated string	"""""""{0:,.2f}"""""".format(24322.34)"
How to pass dictionary items as function arguments in python?	my_function(**data)
get line count	sum((1 for line in open('myfile.txt')))
get line count	def bufcount(filename):<nl><tab>f = open(filename)<nl><tab>lines = 0<nl><tab>buf_size = (1024 * 1024)<nl><tab>read_f = f.read<nl><tab>buf = read_f(buf_size)<nl><tab>while buf:<nl><tab><tab>lines += buf.count('\n')<nl><tab><tab>buf = read_f(buf_size)<nl><tab>return lines
How to round integers in python	print(round(1123.456789, -1))
Sorting list based on values from another list?	[x for y, x in sorted(zip(Y, X))]
Sorting list based on values from another list?	[x for y, x in sorted(zip(Y, X))]
How to get week number in Python?	datetime.date(2010, 6, 16).isocalendar()[1]
Select multiple ranges of columns in Pandas DataFrame	df.iloc[:, (np.r_[1:10, (15), (17), 50:100])]
Python Pandas: Multiple aggregations of the same column	df.groupby('dummy').agg({'returns': [np.mean, np.sum]})
convert string to lowercase	s.lower()
convert string to lowercase	s.decode('utf-8').lower()
How to download a file via FTP with Python ftplib	ftp.retrbinary('RETR %s' % filename, file.write)
How do I increase the timeout for imaplib requests?	urlfetch.fetch(url, deadline=10 * 60)
Output first 100 characters in a string	print(my_string[0:100])
matplotlib Legend Markers Only Once	legend(numpoints=1)
Python - How to calculate equal parts of two dictionaries?	dict((x, set(y) & set(d1.get(x, ()))) for x, y in d2.items())
load csv into 2D matrix with numpy for plotting	numpy.loadtxt(open('test.csv', 'rb'), delimiter=',', skiprows=1)
Django database query: How to filter objects by date range?	Sample.objects.filter(date__range=['2011-01-01', '2011-01-31'])
Django database query: How to filter objects by date range?	Sample.objects.filter(date__year='2011', date__month='01')
syntax for creating a dictionary into another dictionary in python	d['dict3'] = {'spam': 5, 'ham': 6}
How to apply numpy.linalg.norm to each row of a matrix?	numpy.apply_along_axis(numpy.linalg.norm, 1, a)
How to merge two Python dictionaries in a single expression?	dict((k, v) for d in dicts for k, v in list(d.items()))
Python. Convert escaped utf string to utf-string	print('your string'.decode('string_escape'))
Counting the number of True Booleans in a Python List	sum([True, True, False, False, False, True])
Matplotlib.animation: how to remove white margin	fig.set_size_inches(w, h, forward=True)
python string format() with dict with integer keys	'hello there %(5)s' % {'5': 'you'}
Python - converting a string of numbers into a list of int	map(int, example_string.split(','))
Python - converting a string of numbers into a list of int	[int(s) for s in example_string.split(',')]
Python list of tuples to list of int	x = [i[0] for i in x]
Python list of tuples to list of int	y = map(operator.itemgetter(0), x)
Python list of tuples to list of int	y = [i[0] for i in x]
How do I extract all the values of a specific key from a list of dictionaries?	results = [item['value'] for item in test_data]
ISO Time (ISO 8601) in Python	datetime.datetime.now().isoformat()
ISO Time (ISO 8601) in Python	datetime.datetime.utcnow().isoformat()
Merging data frame columns of strings into one single column in Pandas	df.apply(' '.join, axis=0)
pandas Subtract Dataframe with a row from another dataframe	pd.DataFrame(df.values - df2.values, columns=df.columns)
How can I detect DOS line breaks in a file?	print(open('myfile.txt', 'U').read())
Python - read text file with weird utf-16 format	print(line.decode('utf-16-le').split())
Python - read text file with weird utf-16 format	file = io.open('data.txt', 'r', encoding='utf-16-le')
Finding common rows (intersection) in two Pandas dataframes	s1 = pd.merge(df1, df2, how='inner', on=['user_id'])
How can I check a Python unicode string to see that it *actually* is proper Unicode?	foo.decode('utf8').encode('utf8')
Numpy array dimensions	a.shape
Numpy array dimensions	N.shape(a)
Numpy array dimensions	N.shape(a)
Numpy array dimensions	a.shape
How to search a list of tuples in Python	[i for i, v in enumerate(L) if v[0] == 53]
convert a string of bytes into an int (python)	struct.unpack('<L', 'y\xcc\xa6\xbb')[0]
How to get the values from a NumPy array using multiple indices	arr[[0, 1, 1], [1, 0, 2]]
what's a good way to combinate through a set?	list(powerset('abcd'))
Converting from a string to boolean in Python?	s in ['true', '1', 't', 'y', 'yes', 'yeah', 'yup', 'certainly', 'uh-huh']
How do I url encode in Python?	urllib.parse.quote('http://spam.com/go/')
How can I get the output of a matplotlib plot as an SVG?	plt.savefig('test.svg')
Counting array elements in Python	len(myArray)
Python Embedding in C++ : ImportError: No module named pyfunction	sys.path.insert(0, './path/to/your/modules/')
How to plot with x-axis at the top of the figure?	ax.xaxis.set_ticks_position('top')
Python - Bulk Select then Insert from one DB to another	cursor.execute('INSERT OR REPLACE INTO master.table1 SELECT * FROM table1')
How do I use a regular expression to match a name?	re.match('[a-zA-Z][\\w-]*\\Z', 'A\n')
How do I use a regular expression to match a name?	re.match('[a-zA-Z][\\w-]*$', '!A_B')
Convert hex string to int	int('deadbeef', 16)
Convert hex string to int	int('a', 16)
Convert hex string to int	int('0xa', 16)
Convert hex string to int	int(s, 16)
Convert hex string to int	int(hexString, 16)
How to print variables without spaces between values	"print('Value is ""' + str(value) + '""')"
How to print variables without spaces between values	"print('Value is ""{}""'.format(value))"
How do I convert an array to string using the jinja template engine?	{{tags | join(' ')}}
get a list of locally installed Python modules	help('modules')
Slicing a multidimensional list	[[[x[0]] for x in listD[i]] for i in range(len(listD))]
Sort a string in lexicographic order python	sorted(s, key=str.upper)
Sort a string in lexicographic order python	sorted(sorted(s), key=str.upper)
Sort a string in lexicographic order python	sorted(s, key=str.lower)
Compare Python Pandas DataFrames for matching rows	pd.merge(df1, df2, on=['A', 'B', 'C', 'D'], how='inner')
get keys correspond to a value in dictionary	dict((v, k) for k, v in map.items())
How to decode unicode raw literals to readable string?	s.decode('unicode_escape')
What is the easiest way to convert list with str into list with int?	[int(i) for i in str_list]
What is the easiest way to convert list with str into list with int?	map(int, ['1', '2', '3'])
What is the easiest way to convert list with str into list with int?	list(map(int, ['1', '2', '3']))
Python BeautifulSoup Extract specific URLs	soup.find_all('a', href=re.compile('http://www\\.iwashere\\.com/'))
Python BeautifulSoup Extract specific URLs	soup.find_all('a', href=re.compile('^(?!(?:[a-zA-Z][a-zA-Z0-9+.-]*:|//))'))
Python: How can I execute a jar file through a python script	subprocess.call(['java', '-jar', 'Blender.jar'])
How can I insert NULL data into MySQL database with Python?	cursor.execute('INSERT INTO table (`column1`) VALUES (%s)', (value,))
remove a substring from the end of a string	if url.endswith('.com'):<nl><tab>url = url[:(-4)]
remove a substring from the end of a string	url = re.sub('\\.com$', '', url)
remove a substring from the end of a string	print(url.replace('.com', ''))
remove a substring from the end of a string	if (not text.endswith(suffix)):<nl><tab>return text<nl>return text[:(len(text) - len(suffix))]
Python - print tuple elements with no brackets	print(', ,'.join([str(i[0]) for i in mytuple]))
Clamping floating numbers in Python?	max(min(my_value, max_value), min_value)
Splitting a string into words and punctuation	re.findall('\\w+|[^\\w\\s]', text, re.UNICODE)
How to execute raw SQL in SQLAlchemy-flask app	result = db.engine.execute('<sql here>')
Is there a method that tells my program to quit?	sys.exit(0)
Python - find digits in a string	""""""""""""".join(c for c in my_string if c.isdigit())"
python split string based on regular expression	re.split(' +', str1)
python split string based on regular expression	re.findall('\\S+', str1)
Python: How to get attribute of attribute of an object with getattr?	getattr(getattr(myobject, 'id', None), 'number', None)
Convert generator object to a dictionary	{i: (i * 2) for i in range(10)}
Convert generator object to a dictionary	dict((i, i * 2) for i in range(10))
How do I tell matplotlib that I am done with a plot?	plt.cla()
Python Convert String Literal to Float	total = sum(float(item) for item in s.split(','))
Python ASCII to binary	bin(ord('P'))
Get a string after a specific substring	print(my_string.split(', ', 1)[1])
Python Accessing Nested JSON Data	print(data['places'][0]['post code'])
Python RegEx using re.sub with multiple patterns	word = re.sub('([aeiou]):(([aeiou][^aeiou]*){3})$', '\\1\\2', word)
How to extract data from JSON Object in Python?	"json.loads('{""foo"": 42, ""bar"": ""baz""}')['bar']"
Convert JSON array to Python list	data = json.loads(array)
Convert JSON array to Python list	data = json.loads(array)
Parsing a tweet to extract hashtags into an array in Python	re.findall('#(\\w+)', 'http://example.org/#comments')
Python - Fastest way to check if a string contains specific characters in any of the items in a list	any(e in lestring for e in lelist)
How to plot two columns of a pandas data frame using points?	df.plot(x='col_name_1', y='col_name_2', style='o')
Parsing HTML	parsed_html = BeautifulSoup(html)<nl>print(parsed_html.body.find('div', attrs={'class': 'container', }).text)
Parsing HTML	page = urllib.request.urlopen('http://www.google.com/')<nl>soup = BeautifulSoup(page)
change figure size and figure format in matplotlib	plt.figure(figsize=(3, 4))
Best way to strip punctuation from a string in Python	s.translate(None, string.punctuation)
Django urlsafe base64 decoding with decryption	base64.urlsafe_b64decode(uenc.encode('ascii'))
Get the number of all keys in a dictionary of dictionaries in Python	len(dict_test) + sum(len(v) for v in dict_test.values())
Python convert decimal to hex	hex(d).split('x')[1]
converting integer to list in python	list(str(123))
converting integer to list in python	[int(x) for x in str(num)]
Python Mechanize select a form with no name	br.select_form(nr=0)
Python load json file with UTF-8 BOM header	json.load(codecs.open('sample.json', 'r', 'utf-8-sig'))
Python load json file with UTF-8 BOM header	json.loads(open('sample.json').read().decode('utf-8-sig'))
Issue sending email with python?	server = smtplib.SMTP('smtp.gmail.com', 587)
Reversing bits of Python integer	int('{:08b}'.format(n)[::-1], 2)
Pandas DataFrame Add column to index without resetting	df.set_index(['d'], append=True)
Iterating over dictionaries using for loops	for (key, value) in d.items():<nl><tab>pass
Iterating over dictionaries using for loops	for (key, value) in list(d.items()):<nl><tab>pass
Iterating over dictionaries using for loops	for (letter, number) in list(d.items()):<nl><tab>pass
Iterating over dictionaries using for loops	for (k, v) in list(d.items()):<nl><tab>pass
Iterating over dictionaries using for loops	list(d.items())
Iterating over dictionaries using for loops	list(d.items())
Iterating over dictionaries using for loops	for (k, v) in list(d.items()):<nl><tab>pass
Iterating over dictionaries using for loops	for (letter, number) in list(d.items()):<nl><tab>pass
Iterating over dictionaries using for loops	for (letter, number) in list(d.items()):<nl><tab>pass
How do I implement a null coalescing operator in SQLAlchemy?	session.query(Task).filter(Task.time_spent > timedelta(hours=3)).all()
How do I compile a Visual Studio project from the command-line?	os.system('msbuild project.sln /p:Configuration=Debug')
Get max key in dictionary	max(list(MyCount.keys()), key=int)
Can I use an alias to execute a program from a python script	os.system('source .bashrc; shopt -s expand_aliases; nuke -x scriptPath')
How to get a function name as a string in Python?	my_function.__name__
How to get a function name as a string in Python?	my_function.__name__
How to check if all values in the columns of a numpy matrix are the same?	np.all(a == a[(0), :], axis=0)
Sorting a list of tuples by the addition of second and third element of the tuple	sorted(a, key=lambda x: (sum(x[1:3]), x[0]))
Sorting a list of tuples by the addition of second and third element of the tuple	sorted(a, key=lambda x: (sum(x[1:3]), x[0]), reverse=True)
Sorting a list of tuples by the addition of second and third element of the tuple	sorted(lst, key=lambda x: (sum(x[1:]), x[0]))
Sorting a list of tuples by the addition of second and third element of the tuple	sorted(lst, key=lambda x: (sum(x[1:]), x[0]), reverse=True)
Add headers in a Flask app with unicode_literals	"response.headers['WWW-Authenticate'] = 'Basic realm=""test""'"
In Django, how do I clear a sessionkey?	del request.session['mykey']
Python date string to date object	datetime.datetime.strptime('24052010', '%d%m%Y').date()
Replace non-ASCII characters with a single space	re.sub('[^\\x00-\\x7F]+', ' ', text)
List of lists into numpy array	numpy.array([[1, 2], [3, 4]])
What does a for loop within a list do in Python?	myList = [i for i in range(10)]
using regular expression to split string in python	[m[0] for m in re.compile('((.+?)\\2+)').findall('44442(2)2(2)44')]
using regular expression to split string in python	[i[0] for i in re.findall('((\\d)(?:[()]*\\2*[()]*)*)', s)]
How to remove the space between subplots in matplotlib.pyplot?	fig.subplots_adjust(wspace=0, hspace=0)
How to reverse tuples in Python?	x[::-1]
Python JSON encoding	json.dumps({'apple': 'cat', 'banana': 'dog', 'pear': 'fish'})
Writing List of Strings to Excel CSV File in Python	csvwriter.writerow(row)
How to convert datetime to string in python in django	{{(item.date | date): 'Y M d'}}
Non-consuming regular expression split in Python	re.split('(?<=[\\.\\?!]) ', text)
UTF in Python Regex	re.compile('\xe2\x80\x93')
declare an array	variable = []
declare an array	intarray = array('i')
How to reverse the elements in a sublist?	[sublist[::-1] for sublist in to_reverse[::-1]]
Replace all non-alphanumeric characters in a string	re.sub('[^0-9a-zA-Z]+', '*', 'h^&ell`.,|o w]{+orld')
Python: unescape special characters without splitting data	""""""""""""".join(['I ', '<', '3s U ', '&', ' you luvz me'])"
How can I disable logging while running unit tests in Python Django?	logging.disable(logging.CRITICAL)
Adding url to mysql row in python	cursor.execute('INSERT INTO index(url) VALUES(%s)', (url,))
Convert column of date objects in Pandas DataFrame to strings	df['DateStr'] = df['DateObj'].dt.strftime('%d%m%Y')
python regex get first part of an email address	s.split('@')[0]
Python Pandas: drop rows of a timeserie based on time range	df.query('index < @start_remove or index > @end_remove')
Python Pandas: drop rows of a timeserie based on time range	df.loc[(df.index < start_remove) | (df.index > end_remove)]
How to count the Nan values in the column in Panda Data frame	df.isnull().sum()
Turn Pandas Multi-Index into column	df.reset_index(inplace=True)
python getting a list of value from list of dict	[x['value'] for x in list_of_dicts]
python getting a list of value from list of dict	[d['value'] for d in l]
python getting a list of value from list of dict	[d['value'] for d in l if 'value' in d]
Converting NumPy array into Python List structure?	np.array([[1, 2, 3], [4, 5, 6]]).tolist()
Converting string to tuple and adding to tuple	ast.literal_eval('(1,2,3,4)')
How to keep a list of lists sorted as it is created	dataList.sort(key=lambda x: x[1])
Python: Uniqueness for list of lists	list(map(list, set(map(lambda i: tuple(i), testdata))))
Python: Uniqueness for list of lists	[list(i) for i in set(tuple(i) for i in testdata)]
In Django, how do I check if a user is in a certain group?	return user.groups.filter(name='Member').exists()
In Django, how do I check if a user is in a certain group?	return user.groups.filter(name__in=['group1', 'group2']).exists()
Dynamically changing log level in python without restarting the application	logging.getLogger().setLevel(logging.DEBUG)
How to transform a tuple to a string of values without comma and parentheses	""""""""""""".join(str(i) for i in (34.2424, -64.2344, 76.3534, 45.2344))"
What is the simplest way to swap char in a string with Python?	""""""""""""".join([s[x:x + 2][::-1] for x in range(0, len(s), 2)])"
Drawing a huge graph with networkX and matplotlib	plt.savefig('graph.png', dpi=1000)
delete items from list of list: pythonic way	my_list = [[x for x in sublist if x not in to_del] for sublist in my_list]
Find an element in a list of tuples	[item for item in a if 1 in item]
Find an element in a list of tuples	[item for item in a if item[0] == 1]
How can I get the index value of a list comprehension?	{p.id: {'id': p.id, 'position': ind} for ind, p in enumerate(p_list)}
how to uniqify a list of dict in python	[dict(y) for y in set(tuple(x.items()) for x in d)]
How do I load a file into the python console?	exec(compile(open('file.py').read(), 'file.py', 'exec'))
Get the number of rows in table using SQLAlchemy	rows = session.query(Congress).count()
Execute Shell Script from python with variable	subprocess.call(['test.sh', str(domid)])
How to read a .xlsx file using the pandas Library in iPython?	dfs = pd.read_excel(file_name, sheetname=None)
Reading hex to double-precision float python	struct.unpack('d', binascii.unhexlify('4081637ef7d0424a'))
Indexing numpy array with another numpy array	a[tuple(b)]
How to find all possible sequences of elements in a list?	map(list, permutations([2, 3, 4]))
Sort a list in python based on another sorted list	sorted(unsorted_list, key=presorted_list.index)
How to get yesterday in python	datetime.datetime.now() - datetime.timedelta(days=1)
Creating a zero-filled pandas data frame	d = pd.DataFrame(0, index=np.arange(len(data)), columns=feature_list)
string find	x.find('World')
string find	x.find('Aloha')
string find	'sdfasdf'.index('cc')
string find	'sdfasdf'.index('df')
string find	str.find('a')
string find	str.find('g')
string find	str.find('s', 11)
string find	str.find('s', 15)
string find	str.find('s', 16)
string find	str.find('s', 11, 14)
Sort list of date strings	sorted(d, key=lambda x: datetime.datetime.strptime(x, '%m-%Y'))
Regular expression in Python sentence extractor	re.split('\\.\\s', text)
Regular expression in Python sentence extractor	re.split('\\.\\s', re.sub('\\.\\s*$', '', text))
Python - How to cut a string in Python?	"""""""foobar""""""[:4]"
Python - How to cut a string in Python?	s.rfind('&')
Python - How to cut a string in Python?	s[:s.rfind('&')]
Using a variable in xpath in Python Selenium	"driver.find_element_by_xpath(""//option[@value='"" + state + ""']"").click()"
append to a file	with open('test.txt', 'a') as myfile:<nl><tab>myfile.write('appended text')
append to a file	with open('foo', 'a') as f:<nl><tab>f.write('cool beans...')
append to a file	with open('test1', 'ab') as f:<nl><tab>pass
append to a file	open('test', 'a+b').write('koko')
How can I split a string into tokens?	print([i for i in re.split('([\\d.]+|\\W+)', 'x+13.5*10x-4e1') if i])
Python: Check if a string contains chinese character?	re.findall('[\u4e00-\u9fff]+', ipath)
String splitting in Python	s.split('s')
How to start a background process in Python?	subprocess.Popen(['rm', '-r', 'some.file'])
Elegant way to transform a list of dict into a dict of dicts	dict((d['name'], d) for d in listofdict)
print date in a regular format	datetime.datetime.now().strftime('%Y-%m-%d %H:%M')
print date in a regular format	time.strftime('%Y-%m-%d %H:%M')
Finding consecutive consonants in a word	re.findall('[bcdfghjklmnpqrstvwxyz]+', 'CONCERTATION', re.IGNORECASE)
How do I get a list of indices of non zero elements in a list?	[i for i, e in enumerate(a) if e != 0]
How to get integer values from a string in Python?	map(int, re.findall('\\d+', string1))
How can I know python's path under windows?	os.path.dirname(sys.executable)
Moving x-axis to the top of a plot in matplotlib	ax.xaxis.set_label_position('top')
Moving x-axis to the top of a plot in matplotlib	ax.xaxis.tick_top()
Moving x-axis to the top of a plot in matplotlib	ax.xaxis.set_ticks_position('top')
Parsing non-zero padded timestamps in Python	datetime.strptime('2015/01/01 12:12am', '%Y/%m/%d %I:%M%p')
Open images	img = Image.open('picture.jpg')<nl>img.show()
Open images	img = Image.open('picture.jpg')<nl>Img.show
How do I abort the execution of a Python script?	sys.exit(0)
How do I abort the execution of a Python script?	sys.exit('aa! errors!')
How do I abort the execution of a Python script?	sys.exit()
Find maximum with limited length in a list	[max(abs(x) for x in arr[i:i + 4]) for i in range(0, len(arr), 4)]
How to set the current working directory in Python?	os.chdir('c:\\Users\\uname\\desktop\\python')
How to set the current working directory in Python?	os.chdir(path)
How to remove all integer values from a list in python	no_integers = [x for x in mylist if not isinstance(x, int)]
How do I match contents of an element in XPath (lxml)?	"tree.xpath("".//a[text()='Example']"")[0].tag"
convert dictionaries into string python	""""""", """""".join([(str(k) + ' ' + str(v)) for k, v in list(a.items())])"
Detecting non-ascii characters in unicode string	print(set(re.sub('[\x00-\x7f]', '', '\xa3\u20ac\xa3\u20ac')))
Detecting non-ascii characters in unicode string	print(re.sub('[\x00-\x7f]', '', '\xa3100 is worth more than \u20ac100'))
Convert a String representation of a Dictionary to a dictionary?	"ast.literal_eval(""{'muffin' : 'lolz', 'foo' : 'kitty'}"")"
Easiest way to remove unicode representations from a string in python 3?	print(t.decode('unicode_escape'))
String encoding and decoding from possibly latin1 and utf8	print(str.encode('cp1252').decode('utf-8').encode('cp1252').decode('utf-8'))
merge lists into a list of tuples	zip(list_a, list_b)
merge lists into a list of tuples	list(zip(a, b))
python pandas dataframe to dictionary	df.set_index('id').to_dict()
python pandas dataframe to dictionary	df.set_index('id')['value'].to_dict()
Can I sort text by its numeric value in Python?	sorted(list(mydict.items()), key=lambda a: map(int, a[0].split('.')))
How can I remove text within parentheses with a regex?	re.sub('\\([^)]*\\)', '', filename)
How can I tell if a string only contains letter AND spaces	"""""""a b"""""".replace(' ', '').isalpha()"
Add SUM of values of two LISTS into new LIST	[(x + y) for x, y in zip(first, second)]
How to sort a Python dictionary by value?	sorted(list(a_dict.items()), key=lambda item: item[1][1])
How to exclude a character from a regex group?	re.compile('[^a-zA-Z0-9-]+')
Get index of the top n values of a list in python	sorted(list(range(len(a))), key=lambda i: a[i])[-2:]
Get index of the top n values of a list in python	zip(*sorted(enumerate(a), key=operator.itemgetter(1)))[0][-2:]
Get index of the top n values of a list in python	sorted(list(range(len(a))), key=lambda i: a[i], reverse=True)[:2]
How to get the index with the key in Python dictionary?	list(x.keys()).index('c')
How to print +1 in Python, as +1 (with plus sign) instead of 1?	print('{0:+d}'.format(score))
Remove adjacent duplicate elements from a list	[k for k, g in itertools.groupby([1, 2, 2, 3, 2, 2, 4])]
Converting a String to List in Python	"""""""0,1,2"""""".split(',')"
Converting a String to List in Python	[int(x) for x in '0,1,2'.split(',')]
Python: Convert list of key-value tuples into dictionary?	dict([('A', 1), ('B', 2), ('C', 3)])
How to write a multidimensional array to a text file?	np.savetxt('test.txt', x)
How to store os.system() output in a variable or a list in python	direct_output = subprocess.check_output('ls', shell=True)
Select everything but a list of columns from pandas dataframe	df[df.columns - ['T1_V6']]
How to count values in a certain range in a Numpy array?	((25 < a) & (a < 100)).sum()
how to get day name in datetime in python	date.today().strftime('%A')
Python regular expression match whole word	re.search('\\bis\\b', your_string)
Python: How do I format a date in Jinja2?	{{car.date_of_manufacture | datetime}}
Python: How do I format a date in Jinja2?	{{car.date_of_manufacture.strftime('%Y-%m-%d')}}
Making a flat list out of list of lists	[item for sublist in l for item in sublist]
Making a flat list out of list of lists	list(itertools.chain(*list2d))
Making a flat list out of list of lists	list(itertools.chain.from_iterable(list2d))
Convert int to ASCII and back in Python	ord('a')
Python: use regular expression to remove the white space from all lines	re.sub('(?m)^[^\\S\\n]+', '', '  a\n b\n c\nd  e')
Python: use regular expression to remove the white space from all lines	re.sub('(?m)^\\s+', '', 'a\n b\n c')
Python: Assign each element of a List to a separate Variable	a, b, c = [1, 2, 3]
Python split a list into subsets based on pattern	[list(v) for k, v in itertools.groupby(mylist, key=lambda x: x[:5])]
Regular expression substitution in Python	line = re.sub('\\(+as .*?\\) ', '', line)
How to skip the extra newline while printing lines read from a file?	print(line.rstrip('\n'))
Get index values of Pandas DataFrame as list?	df.index.values.tolist()
check if a list is empty	if (not a):<nl><tab>pass
check if a list is empty	if (not seq):<nl><tab>pass
check if a list is empty	if (len(li) == 0):<nl><tab>pass
Find the indices of elements greater than x	[i for i, v in enumerate(a) if v > 4]
sorting list of nested dictionaries in python	sorted(yourdata, reverse=True)
sorting list of nested dictionaries in python	sorted(yourdata, key=lambda d: d.get('key', {}).get('subkey'), reverse=True)
sorting list of nested dictionaries in python	yourdata.sort(key=lambda e: e['key']['subkey'], reverse=True)
How to remove decimal points in pandas	df.round()
How to extract data from matplotlib plot	gca().get_lines()[n].get_xydata()
How to get the N maximum values per row in a numpy ndarray?	A[:, -2:]
MultiValueDictKeyError in Django	request.GET.get('username', '')
Any way to properly pretty-print ordered dictionaries in Python?	pprint(dict(list(o.items())))
Django can't find URL pattern	url('^$', include('sms.urls')),
Django can't find URL pattern	url('^', include('sms.urls')),
Pythonic way to get the largest item in a list	max_item = max(a_list, key=operator.itemgetter(1))
Pythonic way to get the largest item in a list	max(a_list, key=operator.itemgetter(1))
How to iterate over time periods in pandas	s.resample('3M', how='sum')
how to extract elements from a list in python?	[a[i] for i in (1, 2, 5)]
Python: Filter lines from a text file which contain a particular word	[line for line in open('textfile') if 'apple' in line]
How to convert a Date string to a DateTime object?	datetime.datetime.strptime(s, '%Y-%m-%dT%H:%M:%SZ')
Reading tab-delimited file with Pandas - works on Windows, but not on Mac	pandas.read_csv(filename, sep='\t', lineterminator='\r')
Replace first occurence of string	'longlongTESTstringTEST'.replace('TEST', '?', 1)
How can I zip file with a flattened directory structure using Zipfile in Python?	archive.write(pdffile, os.path.basename(pdffile))
Elegant way to create a dictionary of pairs, from a list of tuples?	dict(x[1:] for x in reversed(myListOfTuples))
How to subtract two lists in python	[(x1 - x2) for x1, x2 in zip(List1, List2)]
How to tell if string starts with a number?	string[0].isdigit()
How to tell if string starts with a number?	strg.startswith(('0', '1', '2', '3', '4', '5', '6', '7', '8', '9'))
How can I find script's directory with Python?	print(os.path.dirname(os.path.realpath(__file__)))
Finding the surrounding sentence of a char/word in a string	re.split('(?<=\\?|!|\\.)\\s{0,2}(?=[A-Z]|$)', text)
Plotting a list of (x, y) coordinates in python matplotlib	plt.scatter(*zip(*li))
Rearrange tuple of tuples in Python	tuple(zip(*t))
Find Average of Every Three Columns in Pandas dataframe	df.groupby(np.arange(len(df.columns)) // 3, axis=1).mean()
How do I convert a list of ascii values to a string in python?	""""""""""""".join(chr(i) for i in L)"
Python 2.7 Counting number of dictionary items with given value	sum(x == chosen_value for x in list(d.values()))
Python 2.7 Counting number of dictionary items with given value	sum(1 for x in list(d.values()) if some_condition(x))
convert double to float in Python	struct.unpack('f', struct.pack('f', 0.00582811585976))
Converting datetime.date to UTC timestamp in Python	timestamp = (dt - datetime(1970, 1, 1)).total_seconds()
Custom sorting in pandas dataframe	df.sort('m')
How to sort with lambda in Python	a = sorted(a, key=lambda x: x.modified, reverse=True)
How can I print the Truth value of a variable?	print(bool(a))
How can I change a specific row label in a Pandas dataframe?	df = df.rename(index={last: 'a'})
Scikit-learn: How to run KMeans on a one-dimensional array?	km.fit(x.reshape(-1, 1))
sorting a list in python	sorted(words, key=lambda x: 'a' + x if x.startswith('s') else 'b' + x)
login to a site using python and opening the login site in the browser	webbrowser.open('http://somesite.com/adminpanel/index.php')
Pythonic way to fetch all elements in a dictionary, falling between two keys?	dict((k, v) for k, v in parent_dict.items() if 2 < k < 4)
Pythonic way to fetch all elements in a dictionary, falling between two keys?	dict((k, v) for k, v in parent_dict.items() if k > 2 and k < 4)
python sorting two lists	[list(x) for x in zip(*sorted(zip(list1, list2), key=lambda pair: pair[0]))]
number of values in a list greater than a certain number	sum(((i > 5) for i in j))
number of values in a list greater than a certain number	len([1 for i in j if (i > 5)])
number of values in a list greater than a certain number	j = np.array(j)<nl>sum((j > i))
Python: elegant way of creating a list of tuples?	[(x + tuple(y)) for x, y in zip(zip(a, b), c)]
Changing file permission in python	os.chmod(path, stat.S_IRUSR | stat.S_IRGRP | stat.S_IROTH)
Multiple files for one argument in argparse Python 2.7	parser.add_argument('file', nargs='*')
Comparing values in two lists in Python	z = [(i == j) for i, j in zip(x, y)]
Comparing values in two lists in Python	[(x[i] == y[i]) for i in range(len(x))]
Python: Extract numbers from a string	"[int(s) for s in re.findall('\\b\\d+\\b', ""he33llo 42 I'm a 32 string 30"")]"
Create an empty data frame with index from another data frame	df2 = pd.DataFrame(index=df1.index)
How do I convert a string 2 bytes long to an integer in python	struct.unpack('h', pS[0:2])
Printing lists onto tables in python	print('\n'.join('  '.join(map(str, row)) for row in t))
Sort Pandas Dataframe by Date	df.sort_values(by='Date')
How can I check if a checkbox is checked in Selenium Python Webdriver?	driver.find_element_by_name('<check_box_name>').is_selected()
How can I check if a checkbox is checked in Selenium Python Webdriver?	driver.find_element_by_id('<check_box_id>').is_selected()
Is it possible to use 'else' in a python list comprehension?	[(a if a else 2) for a in [0, 1, 0, 3]]
Parsing string containing Unicode character names	'M\\N{AMPERSAND}M\\N{APOSTROPHE}s'.encode().decode('unicode-escape')
Parsing string containing Unicode character names	'M\\N{AMPERSAND}M\\N{APOSTROPHE}s'.decode('unicode-escape')
Convert unicode codepoint to UTF8 hex in python	chr(int('fd9b', 16)).encode('utf-8')
How can I get Python to use upper case letters to print hex values?	print('0x%X' % value)
How to remove empty string in a list?	cleaned = [x for x in your_list if x]
Python: Want to use a string as a slice specifier	slice(*[(int(i.strip()) if i else None) for i in string_slice.split(':')])
Beautiful Soup Using Regex to Find Tags?	soup.find_all(['a', 'div'])
Get function name as a string in python	print(func.__name__)
How to convert dictionary into string	""""""""""""".join('{}{}'.format(key, val) for key, val in sorted(adict.items()))"
How to convert dictionary into string	""""""""""""".join('{}{}'.format(key, val) for key, val in list(adict.items()))"
copy a list	new_list = old_list[:]
copy a list	new_list = list(old_list)
copy a list	new_list = copy.copy(old_list)
copy a list	new_list = copy.deepcopy(old_list)
copy a list	[i for i in old_list]
Remove or adapt border of frame of legend using matplotlib	plt.legend(frameon=False)
How to work with surrogate pairs in Python?	"""""""\\ud83d\\ude4f"""""".encode('utf-16', 'surrogatepass').decode('utf-16')"
Calling a function of a module from a string with the function's name in Python	globals()['myfunction']()
